Date,Time,Card,Global_ID,PID,Util,Session_Util,Daily_Avg_Util,Daily_Avg_Session_Util,Weekly_Avg_Util,Weekly_Avg_Session_Util,Monthly_Avg_Util,Monthly_Avg_Session_Util
2026-08-25,21:06,172.20.2.4,5,1549954,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06
2026-08-25,21:06,172.20.2.4,6,1549954,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02
2026-08-25,21:06,172.20.2.4,7,1549954,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98
2026-08-25,21:10,172.20.2.3,0,1526349,60.7,84.64,60.7,84.64,60.7,84.64,60.7,84.64
2026-08-25,21:10,172.20.2.3,1,1526349,45.66,84.6,45.66,84.6,45.66,84.6,45.66,84.6
2026-08-25,21:10,172.20.2.3,2,1526349,20.28,84.54,20.28,84.54,20.28,84.54,20.28,84.54
2026-08-25,21:10,172.20.2.3,3,1526349,60.46,84.64,60.46,84.64,60.46,84.64,60.46,84.64
2026-08-25,21:10,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:10,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:10,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:10,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:11,172.20.2.3,0,1526349,83.72,55.3,83.72,55.3,83.72,55.3,83.72,55.3
2026-08-25,21:11,172.20.2.3,1,1526349,82.96,54.69,82.96,54.69,82.96,54.69,82.96,54.69
2026-08-25,21:11,172.20.2.3,2,1526349,82.83,54.68,82.83,54.68,82.83,54.68,82.83,54.68
2026-08-25,21:11,172.20.2.3,3,1526349,83.08,54.69,83.08,54.69,83.08,54.69,83.08,54.69
2026-08-25,21:11,172.20.2.4,4,1549954,11.84,6.91,11.84,6.91,11.84,6.91,11.84,6.91
2026-08-25,21:11,172.20.2.4,5,1549954,16.58,7.27,16.58,7.27,16.58,7.27,16.58,7.27
2026-08-25,21:11,172.20.2.4,6,1549954,16.32,7.25,16.32,7.25,16.32,7.25,16.32,7.25
2026-08-25,21:11,172.20.2.4,7,1549954,16.75,7.29,16.75,7.29,16.75,7.29,16.75,7.29
2026-08-25,21:15,172.20.2.3,0,1526349,86.46,83.3,86.46,83.3,86.46,83.3,86.46,83.3
2026-08-25,21:15,172.20.2.3,1,1526349,86.77,83.3,86.77,83.3,86.77,83.3,86.77,83.3
2026-08-25,21:15,172.20.2.3,2,1526349,85.9,83.3,85.9,83.3,85.9,83.3,85.9,83.3
2026-08-25,21:15,172.20.2.3,3,1526349,86.44,83.3,86.44,83.3,86.44,83.3,86.44,83.3
2026-08-25,21:15,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:15,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:15,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:15,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:16,172.20.2.3,0,1526349,85.75,84.49,85.75,84.49,85.75,84.49,85.75,84.49
2026-08-25,21:16,172.20.2.3,1,1526349,85.33,84.49,85.33,84.49,85.33,84.49,85.33,84.49
2026-08-25,21:16,172.20.2.3,2,1526349,86.01,84.49,86.01,84.49,86.01,84.49,86.01,84.49
2026-08-25,21:16,172.20.2.3,3,1526349,85.76,84.49,85.76,84.49,85.76,84.49,85.76,84.49
2026-08-25,21:16,172.20.2.4,4,1549954,11.18,8.56,11.18,8.56,11.18,8.56,11.18,8.56
2026-08-25,21:16,172.20.2.4,5,1549954,11.26,8.56,11.26,8.56,11.26,8.56,11.26,8.56
2026-08-25,21:16,172.20.2.4,6,1549954,11.19,8.55,11.19,8.55,11.19,8.55,11.19,8.55
2026-08-25,21:16,172.20.2.4,7,1549954,11.26,8.56,11.26,8.56,11.26,8.56,11.26,8.56
2026-08-25,21:20,172.20.2.3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:20,172.20.2.3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:20,172.20.2.3,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:20,172.20.2.3,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:20,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:20,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:20,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:20,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:21,172.20.2.3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:21,172.20.2.3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:21,172.20.2.3,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:21,172.20.2.3,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:21,172.20.2.4,4,1526349,86.42,80.53,86.42,80.53,86.42,80.53,86.42,80.53
2026-08-25,21:21,172.20.2.4,5,1526349,86.51,80.58,86.51,80.58,86.51,80.58,86.51,80.58
2026-08-25,21:21,172.20.2.4,6,1526349,86.51,80.58,86.51,80.58,86.51,80.58,86.51,80.58
2026-08-25,21:21,172.20.2.4,7,1526349,86.46,80.58,86.46,80.58,86.46,80.58,86.46,80.58
2026-08-25,21:25,172.20.2.3,0,1549954,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14
2026-08-25,21:25,172.20.2.3,1,1549954,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13
2026-08-25,21:25,172.20.2.3,2,1549954,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12
2026-08-25,21:25,172.20.2.3,3,1549954,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13
2026-08-25,21:25,172.20.2.4,4,1526349,87.45,85.38,87.45,85.38,87.45,85.38,87.45,85.38
2026-08-25,21:25,172.20.2.4,5,1526349,87.37,85.38,87.37,85.38,87.37,85.38,87.37,85.38
2026-08-25,21:25,172.20.2.4,6,1526349,87.37,85.38,87.37,85.38,87.37,85.38,87.37,85.38
2026-08-25,21:25,172.20.2.4,7,1526349,87.46,85.38,87.46,85.38,87.46,85.38,87.46,85.38
2026-08-25,21:26,172.20.2.3,0,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:26,172.20.2.3,1,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:26,172.20.2.3,2,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:26,172.20.2.3,3,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:26,172.20.2.4,4,1526349,87.48,85.74,87.48,85.74,87.48,85.74,87.48,85.74
2026-08-25,21:26,172.20.2.4,5,1526349,87.45,85.74,87.45,85.74,87.45,85.74,87.45,85.74
2026-08-25,21:26,172.20.2.4,6,1526349,87.76,85.75,87.76,85.75,87.76,85.75,87.76,85.75
2026-08-25,21:26,172.20.2.4,7,1526349,87.45,85.74,87.45,85.74,87.45,85.74,87.45,85.74
2026-08-25,21:30,172.20.2.3,0,1526349,88.35,75.42,88.35,75.42,88.35,75.42,88.35,75.42
2026-08-25,21:30,172.20.2.3,1,1526349,88.47,75.42,88.47,75.42,88.47,75.42,88.47,75.42
2026-08-25,21:30,172.20.2.3,2,1526349,88.5,75.42,88.5,75.42,88.5,75.42,88.5,75.42
2026-08-25,21:30,172.20.2.3,3,1526349,87.64,75.43,87.64,75.43,87.64,75.43,87.64,75.43
2026-08-25,21:30,172.20.2.4,4,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:30,172.20.2.4,5,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:30,172.20.2.4,6,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:30,172.20.2.4,7,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:31,172.20.2.3,0,1526349,84.96,80.76,84.96,80.76,84.96,80.76,84.96,80.76
2026-08-25,21:31,172.20.2.3,1,1526349,85.05,80.77,85.05,80.77,85.05,80.77,85.05,80.77
2026-08-25,21:31,172.20.2.3,2,1526349,85.01,80.77,85.01,80.77,85.01,80.77,85.01,80.77
2026-08-25,21:31,172.20.2.3,3,1526349,84.3,80.76,84.3,80.76,84.3,80.76,84.3,80.76
2026-08-25,21:31,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:31,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:31,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:31,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:35,172.20.2.3,0,1526349,53.94,83.64,53.94,83.64,53.94,83.64,53.94,83.64
2026-08-25,21:35,172.20.2.3,1,1526349,54.57,83.64,54.57,83.64,54.57,83.64,54.57,83.64
2026-08-25,21:35,172.20.2.3,2,1526349,54.13,83.64,54.13,83.64,54.13,83.64,54.13,83.64
2026-08-25,21:35,172.20.2.3,3,1526349,54.39,83.64,54.39,83.64,54.39,83.64,54.39,83.64
2026-08-25,21:35,172.20.2.4,4,1549954,100.0,19.26,100.0,19.26,100.0,19.26,100.0,19.26
2026-08-25,21:35,172.20.2.4,5,1549954,100.0,19.63,100.0,19.63,100.0,19.63,100.0,19.63
2026-08-25,21:35,172.20.2.4,6,1549954,100.0,19.61,100.0,19.61,100.0,19.61,100.0,19.61
2026-08-25,21:35,172.20.2.4,7,1549954,100.0,19.59,100.0,19.59,100.0,19.59,100.0,19.59
2026-08-25,21:36,172.20.2.3,0,1526349,86.27,55.98,86.27,55.98,86.27,55.98,86.27,55.98
2026-08-25,21:36,172.20.2.3,1,1526349,84.82,54.99,84.82,54.99,84.82,54.99,84.82,54.99
2026-08-25,21:36,172.20.2.3,2,1526349,84.82,55.18,84.82,55.18,84.82,55.18,84.82,55.18
2026-08-25,21:36,172.20.2.3,3,1526349,84.16,55.18,84.16,55.18,84.16,55.18,84.16,55.18
2026-08-25,21:36,172.20.2.4,4,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:36,172.20.2.4,5,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:36,172.20.2.4,6,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:36,172.20.2.4,7,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:40,172.20.2.3,0,1526349,86.2,83.07,86.2,83.07,86.2,83.07,86.2,83.07
2026-08-25,21:40,172.20.2.3,1,1526349,86.2,83.07,86.2,83.07,86.2,83.07,86.2,83.07
2026-08-25,21:40,172.20.2.3,2,1526349,85.09,83.06,85.09,83.06,85.09,83.06,85.09,83.06
2026-08-25,21:40,172.20.2.3,3,1526349,85.34,83.06,85.34,83.06,85.34,83.06,85.34,83.06
2026-08-25,21:40,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:40,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:40,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:40,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:41,172.20.2.3,0,1526349,87.68,84.07,87.68,84.07,87.68,84.07,87.68,84.07
2026-08-25,21:41,172.20.2.3,1,1526349,87.68,84.07,87.68,84.07,87.68,84.07,87.68,84.07
2026-08-25,21:41,172.20.2.3,2,1526349,86.85,84.06,86.85,84.06,86.85,84.06,86.85,84.06
2026-08-25,21:41,172.20.2.3,3,1526349,86.84,84.06,86.84,84.06,86.84,84.06,86.84,84.06
2026-08-25,21:41,172.20.2.4,4,1549954,22.51,7.23,22.51,7.23,22.51,7.23,22.51,7.23
2026-08-25,21:41,172.20.2.4,5,1549954,22.32,7.23,22.32,7.23,22.32,7.23,22.32,7.23
2026-08-25,21:41,172.20.2.4,6,1549954,22.49,7.22,22.49,7.22,22.49,7.22,22.49,7.22
2026-08-25,21:41,172.20.2.4,7,1549954,22.29,7.23,22.29,7.23,22.29,7.23,22.29,7.23
2026-08-25,21:45,172.20.2.3,0,1526349,86.59,71.76,86.59,71.76,86.59,71.76,86.59,71.76
2026-08-25,21:45,172.20.2.3,1,1526349,86.43,71.64,86.43,71.64,86.43,71.64,86.43,71.64
2026-08-25,21:45,172.20.2.3,2,1526349,86.43,71.64,86.43,71.64,86.43,71.64,86.43,71.64
2026-08-25,21:45,172.20.2.3,3,1526349,86.34,71.64,86.34,71.64,86.34,71.64,86.34,71.64
2026-08-25,21:45,172.20.2.4,4,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:45,172.20.2.4,5,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:45,172.20.2.4,6,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:45,172.20.2.4,7,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:46,172.20.2.3,0,1526349,85.73,80.0,85.73,80.0,85.73,80.0,85.73,80.0
2026-08-25,21:46,172.20.2.3,1,1526349,87.09,79.98,87.09,79.98,87.09,79.98,87.09,79.98
2026-08-25,21:46,172.20.2.3,2,1526349,87.01,79.98,87.01,79.98,87.01,79.98,87.01,79.98
2026-08-25,21:46,172.20.2.3,3,1526349,87.12,79.98,87.12,79.98,87.12,79.98,87.12,79.98
2026-08-25,21:46,172.20.2.4,4,1549954,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84
2026-08-25,21:46,172.20.2.4,5,1549954,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83
2026-08-25,21:46,172.20.2.4,6,1549954,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83
2026-08-25,21:46,172.20.2.4,7,1549954,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83
2026-08-25,21:50,172.20.2.3,0,1526349,86.07,83.4,86.07,83.4,86.07,83.4,86.07,83.4
2026-08-25,21:50,172.20.2.3,1,1526349,85.92,83.4,85.92,83.4,85.92,83.4,85.92,83.4
2026-08-25,21:50,172.20.2.3,2,1526349,85.82,83.4,85.82,83.4,85.82,83.4,85.82,83.4
2026-08-25,21:50,172.20.2.3,3,1526349,85.94,83.4,85.94,83.4,85.94,83.4,85.94,83.4
2026-08-25,21:50,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:50,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:50,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:50,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:51,172.20.2.3,0,1526349,37.13,31.62,37.13,31.62,37.13,31.62,37.13,31.62
2026-08-25,21:51,172.20.2.3,1,1526349,37.11,31.61,37.11,31.61,37.11,31.61,37.11,31.61
2026-08-25,21:51,172.20.2.3,2,1526349,37.06,31.63,37.06,31.63,37.06,31.63,37.06,31.63
2026-08-25,21:51,172.20.2.3,3,1526349,37.01,31.62,37.01,31.62,37.01,31.62,37.01,31.62
2026-08-25,21:51,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:51,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:51,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:51,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:55,172.20.2.3,0,1526349,86.51,81.86,86.51,81.86,86.51,81.86,86.51,81.86
2026-08-25,21:55,172.20.2.3,1,1526349,86.54,81.86,86.54,81.86,86.54,81.86,86.54,81.86
2026-08-25,21:55,172.20.2.3,2,1526349,85.93,81.87,85.93,81.87,85.93,81.87,85.93,81.87
2026-08-25,21:55,172.20.2.3,3,1526349,85.7,81.86,85.7,81.86,85.7,81.86,85.7,81.86
2026-08-25,21:55,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:55,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:55,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:55,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:56,172.20.2.3,0,1526349,84.9,83.16,84.9,83.16,84.9,83.16,84.9,83.16
2026-08-25,21:56,172.20.2.3,1,1526349,85.61,83.16,85.61,83.16,85.61,83.16,85.61,83.16
2026-08-25,21:56,172.20.2.3,2,1526349,84.9,83.16,84.9,83.16,84.9,83.16,84.9,83.16
2026-08-25,21:56,172.20.2.3,3,1526349,85.17,83.15,85.17,83.15,85.17,83.15,85.17,83.15
2026-08-25,21:56,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:56,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:56,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,21:56,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:00,172.20.2.3,0,1526349,87.74,54.99,87.74,54.99,87.74,54.99,87.74,54.99
2026-08-25,22:00,172.20.2.3,1,1526349,87.86,55.14,87.86,55.14,87.86,55.14,87.86,55.14
2026-08-25,22:00,172.20.2.3,2,1526349,87.78,55.21,87.78,55.21,87.78,55.21,87.78,55.21
2026-08-25,22:00,172.20.2.3,3,1526349,87.4,55.24,87.4,55.24,87.4,55.24,87.4,55.24
2026-08-25,22:00,172.20.2.4,4,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:00,172.20.2.4,5,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:00,172.20.2.4,6,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:00,172.20.2.4,7,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:01,172.20.2.3,0,1526349,86.21,77.64,86.21,77.64,86.21,77.64,86.21,77.64
2026-08-25,22:01,172.20.2.3,1,1526349,85.97,77.64,85.97,77.64,85.97,77.64,85.97,77.64
2026-08-25,22:01,172.20.2.3,2,1526349,85.25,77.66,85.25,77.66,85.25,77.66,85.25,77.66
2026-08-25,22:01,172.20.2.3,3,1526349,85.26,77.66,85.26,77.66,85.26,77.66,85.26,77.66
2026-08-25,22:01,172.20.2.4,4,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:01,172.20.2.4,5,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:01,172.20.2.4,6,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:01,172.20.2.4,7,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:05,172.20.2.3,0,1526349,85.56,82.54,85.56,82.54,85.56,82.54,85.56,82.54
2026-08-25,22:05,172.20.2.3,1,1526349,85.56,82.54,85.56,82.54,85.56,82.54,85.56,82.54
2026-08-25,22:05,172.20.2.3,2,1526349,85.71,82.53,85.71,82.53,85.71,82.53,85.71,82.53
2026-08-25,22:05,172.20.2.3,3,1526349,85.47,82.53,85.47,82.53,85.47,82.53,85.47,82.53
2026-08-25,22:05,172.20.2.4,4,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:05,172.20.2.4,5,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:05,172.20.2.4,6,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:05,172.20.2.4,7,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:06,172.20.2.3,0,1526349,35.82,27.59,35.82,27.59,35.82,27.59,35.82,27.59
2026-08-25,22:06,172.20.2.3,1,1526349,35.79,27.59,35.79,27.59,35.79,27.59,35.79,27.59
2026-08-25,22:06,172.20.2.3,2,1526349,35.92,27.67,35.92,27.67,35.92,27.67,35.92,27.67
2026-08-25,22:06,172.20.2.3,3,1526349,36.01,27.67,36.01,27.67,36.01,27.67,36.01,27.67
2026-08-25,22:06,172.20.2.4,4,1549954,4.11,6.67,4.11,6.67,4.11,6.67,4.11,6.67
2026-08-25,22:06,172.20.2.4,5,1549954,3.06,6.64,3.06,6.64,3.06,6.64,3.06,6.64
2026-08-25,22:06,172.20.2.4,6,1549954,3.06,6.64,3.06,6.64,3.06,6.64,3.06,6.64
2026-08-25,22:06,172.20.2.4,7,1549954,3.06,6.64,3.06,6.64,3.06,6.64,3.06,6.64
2026-08-25,22:10,172.20.2.3,0,1526349,87.08,81.56,87.08,81.56,87.08,81.56,87.08,81.56
2026-08-25,22:10,172.20.2.3,1,1526349,87.22,81.56,87.22,81.56,87.22,81.56,87.22,81.56
2026-08-25,22:10,172.20.2.3,2,1526349,87.17,81.56,87.17,81.56,87.17,81.56,87.17,81.56
2026-08-25,22:10,172.20.2.3,3,1526349,88.08,81.56,88.08,81.56,88.08,81.56,88.08,81.56
2026-08-25,22:10,172.20.2.4,4,1549954,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76
2026-08-25,22:10,172.20.2.4,5,1549954,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77
2026-08-25,22:10,172.20.2.4,6,1549954,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76
2026-08-25,22:10,172.20.2.4,7,1549954,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76
2026-08-25,22:11,172.20.2.3,0,1526349,89.09,83.72,89.09,83.72,89.09,83.72,89.09,83.72
2026-08-25,22:11,172.20.2.3,1,1526349,88.46,83.72,88.46,83.72,88.46,83.72,88.46,83.72
2026-08-25,22:11,172.20.2.3,2,1526349,88.48,83.72,88.48,83.72,88.48,83.72,88.48,83.72
2026-08-25,22:11,172.20.2.3,3,1526349,87.16,83.73,87.16,83.73,87.16,83.73,87.16,83.73
2026-08-25,22:11,172.20.2.4,4,1549954,8.32,8.32,8.32,8.32,8.32,8.32,8.32,8.32
2026-08-25,22:11,172.20.2.4,5,1549954,8.31,8.31,8.31,8.31,8.31,8.31,8.31,8.31
2026-08-25,22:11,172.20.2.4,6,1549954,8.32,8.32,8.32,8.32,8.32,8.32,8.32,8.32
2026-08-25,22:11,172.20.2.4,7,1549954,8.31,8.31,8.31,8.31,8.31,8.31,8.31,8.31
2026-08-25,22:15,172.20.2.3,0,1526349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:15,172.20.2.3,1,1526349,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84
2026-08-25,22:15,172.20.2.3,2,1526349,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85
2026-08-25,22:15,172.20.2.3,3,1526349,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85
2026-08-25,22:15,172.20.2.4,4,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:15,172.20.2.4,5,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:15,172.20.2.4,6,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:15,172.20.2.4,7,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:16,172.20.2.3,0,1526349,87.27,75.09,87.27,75.09,87.27,75.09,87.27,75.09
2026-08-25,22:16,172.20.2.3,1,1526349,87.3,75.12,87.3,75.12,87.3,75.12,87.3,75.12
2026-08-25,22:16,172.20.2.3,2,1526349,87.52,75.18,87.52,75.18,87.52,75.18,87.52,75.18
2026-08-25,22:16,172.20.2.3,3,1526349,87.52,75.18,87.52,75.18,87.52,75.18,87.52,75.18
2026-08-25,22:16,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:16,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:16,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:16,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:20,172.20.2.3,0,1526349,87.53,83.05,87.53,83.05,87.53,83.05,87.53,83.05
2026-08-25,22:20,172.20.2.3,1,1526349,87.54,83.05,87.54,83.05,87.54,83.05,87.54,83.05
2026-08-25,22:20,172.20.2.3,2,1526349,88.85,83.06,88.85,83.06,88.85,83.06,88.85,83.06
2026-08-25,22:20,172.20.2.3,3,1526349,88.89,83.06,88.89,83.06,88.89,83.06,88.89,83.06
2026-08-25,22:20,172.20.2.4,4,1549954,100.0,17.25,100.0,17.25,100.0,17.25,100.0,17.25
2026-08-25,22:20,172.20.2.4,5,1549954,100.0,17.75,100.0,17.75,100.0,17.75,100.0,17.75
2026-08-25,22:20,172.20.2.4,6,1549954,100.0,17.67,100.0,17.67,100.0,17.67,100.0,17.67
2026-08-25,22:20,172.20.2.4,7,1549954,100.0,17.72,100.0,17.72,100.0,17.72,100.0,17.72
2026-08-25,22:21,172.20.2.3,0,1526349,5.0,83.57,5.0,83.57,5.0,83.57,5.0,83.57
2026-08-25,22:21,172.20.2.3,1,1526349,5.0,83.57,5.0,83.57,5.0,83.57,5.0,83.57
2026-08-25,22:21,172.20.2.3,2,1526349,4.98,83.57,4.98,83.57,4.98,83.57,4.98,83.57
2026-08-25,22:21,172.20.2.3,3,1526349,4.98,83.57,4.98,83.57,4.98,83.57,4.98,83.57
2026-08-25,22:21,172.20.2.4,4,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:21,172.20.2.4,5,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:21,172.20.2.4,6,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:21,172.20.2.4,7,1549954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-25,22:25,172.20.2.3,0,1526349,84.87,78.15,84.87,78.15,84.87,78.15,84.87,78.15
2026-08-25,22:25,172.20.2.3,1,1526349,84.69,78.16,84.69,78.16,84.69,78.16,84.69,78.16
2026-08-25,22:25,172.20.2.3,2,1526349,84.9,78.17,84.9,78.17,84.9,78.17,84.9,78.17
